part_id,name,price,available
apple-repair-parts,Home Button Flex Cable for iPad 5 / 6 - Gold (No Touch ID),$1.99,True
apple-repair-parts,Back Flex for iPhone 6 Plus,$1.99,True
apple-repair-parts,Home Button Flex Cable for iPhone 5S / SE - Black (No Touch ID),$0.99,True
apple-repair-parts,Home Button Flex for iPhone 7 / 7+ / 8 / 8+ / SE2 - Black (Non-Functioning Cosmetic),$1.99,True
apple-repair-parts,MD Tempered Glass for iPhone 5 / 5C / 5S / SE,$1.99,True
apple-repair-parts,Home Button Flex for iPhone 6S / 6S Plus - White (No Touch ID),$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 6 Plus (5.5"") / iPhone 6S Plus (5.5"") - Pink",$1.99,True
apple-repair-parts,Loud Speaker for iPhone 8 Plus,$2.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Air / iPad 5 / iPad 6 - White,$2.99,True
apple-repair-parts,Power and Volume Flex with Mounting Brackets for iPhone 6S,$2.99,True
apple-repair-parts,Back Glass for iPhone 5S / SE - Black,$2.99,True
apple-repair-parts,Screw Set for iPhone 7,$0.99,True
apple-repair-parts,"Tempered Glass Shield (0.33mm) (Retail Packaging) for iPad Pro (12.9"")",$7.99,True
apple-repair-parts,Loud Speaker for iPhone 7 Plus,$0.99,True
apple-repair-parts,Home Button Flex Cable for iPad 4,$0.99,True
apple-repair-parts,"Fashion Style Case for iPhone 7 (4.7"") - Black",$1.99,False
apple-repair-parts,"Fashion Style Case for iPhone 6 (4.7"") / iPhone 6S (4.7"") - Blue",$1.99,True
apple-repair-parts,MD Tempered Glass for iPhone 6 / 6S,$2.49,True
apple-repair-parts,MD Tempered Glass for iPhone 7 / 8,$2.49,True
apple-repair-parts,WiFi and Bluetooth Antenna for iPad 3 / iPad 4,$1.99,True
apple-repair-parts,MD Tempered Glass for iPhone X,$2.49,True
apple-repair-parts,WiFi and Bluetooth Antenna for iPad 2,$1.99,True
apple-repair-parts,iD Face Dot Projector Testing Tool (w/ Cables for iPhone X - iPhone 11 Pro Max),$54.99,True
apple-repair-parts,MFi Lightning Charging Cable for iPhone / iPad (10 Pack) - White ,$49.99,True
apple-repair-parts,Home Button Flex Cable for iPad Air 2 - Black (No Touch ID),$1.99,True
apple-repair-parts,Home Button Flex Cable for iPad Mini 3 - Black (No Touch ID),$2.99,True
apple-repair-parts,Power and Volume Flex Cable for iPad 2 (2012),$1.99,True
apple-repair-parts,Charging Port Flex Cable for iPad 2,$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 7 Plus (5.5"") - Blue",$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 7 (4.7"") - Blue",$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 6 Plus (5.5"") / iPhone 6S Plus (5.5"") - Black",$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 6 Plus (5.5"") / iPhone 6S Plus (5.5"") - Blue",$1.99,True
apple-repair-parts,Home Button Flex Cable for iPhone 5S / SE - White (No Touch ID),$1.99,True
apple-repair-parts,Digitizer Frame for iPad 2 - White,$0.99,True
apple-repair-parts,Power Flex with Brackets for iPhone 6,$1.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Mini 2 - Black,$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 7 Plus (5.5"") - Pink",$2.99,True
apple-repair-parts,Home Button Flex for iPhone 7 / 7+ / 8 / 8+ / SE2 - Rose Gold (Non-Functioning Cosmetic),$2.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Mini 2 - White,$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 6 (4.7"") / iPhone 6S (4.7"") - Pink",$1.99,True
